"ID","Incident_Num","Incident_Type","Occured_date_time","Precinct","Sector","Beat","Officer_ID","Subject_ID","Subject_Race","Subject_Gender","datetime","serious","(Intercept)","Subject_RaceAmerican_Indian_Alaska_Native","Subject_RaceAsian","Subject_RaceBlack_or_African_American","Subject_RaceHispanic_or_Latino","Subject_RaceNat_Hawaiian_Oth_Pac_Islander","Subject_RaceNot_Specified","Subject_RaceTwo_or_More_Races","Subject_Gender_","Subject_GenderFemale","Subject_GenderNon_binary","Subject_GenderOther","Subject_GenderTransgender_Female","Subject_GenderTransgender_Male","Subject_GenderUnknown","Precinct-","Precinct0","PrecinctEast","PrecinctNorth","PrecinctOOJ","PrecinctSouth","PrecinctSouthwest"
"2020UOF-0351-2259-22024",54713,"Level 1 - Use of Force","03/30/2020 08:48:00 PM","East","GEORGE","G1",2224,22908,"White","Female",2020-03-30 20:48:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0135-1243-21483",53165,"Level 2 - Use of Force","02/03/2020 01:25:00 AM","North","JOHN","J2",1649,22368,"Not_Specified","Male",2020-02-03 01:25:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1700-1514-18607",59268,"Level 1 - Use of Force","11/03/2020 06:45:00 PM","West","QUEEN","Q2",1171,19493,"White","Female",2020-11-03 18:45:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1395-2229-22994",56959,"Level 1 - Use of Force","07/16/2020 12:15:00 AM","Southwest","WILLIAM","W2",2206,23875,"Hispanic_or_Latino","Female",2020-07-16 00:15:00,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2020UOF-1584-2628-23074",57140,"Level 1 - Use of Force","07/26/2020 09:39:00 AM","South","ROBERT","R2",5033,23955,"Black_or_African_American","Male",2020-07-26 09:39:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-0569-1514-7943",55836,"Level 2 - Use of Force","05/30/2020 01:25:00 AM","East","EDWARD","E2",1171,7884,"Not_Specified","Male",2020-05-30 01:25:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1638-2033-23825",58835,"Level 2 - Use of Force","10/03/2020 09:41:00 PM","East","EDWARD","E2",2104,24705,"White","Female",2020-10-03 21:41:00,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1168-1097-7943",57230,"Level 2 - Use of Force","07/25/2020 04:42:00 PM","East","EDWARD","E2",1672,7884,"Not_Specified","Male",2020-07-25 16:42:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0981-2826-11717",56425,"Level 1 - Use of Force","06/16/2020 05:30:00 PM","West","DAVID","D3",5556,12618,"Black_or_African_American","Female",2020-06-16 17:30:00,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1960-2738-24104",60136,"Level 1 - Use of Force","11/28/2020 04:00:00 PM","West","MARY","M2",5267,24984,"Black_or_African_American","Female",2020-11-28 16:00:00,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0615-1307-6763",55957,"Level 2 - Use of Force","06/01/2020 09:20:00 PM","East","EDWARD","E2",1616,6715,"Not_Specified","Unknown",2020-06-01 21:20:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-2013-2593-24302",60359,"Level 1 - Use of Force","12/28/2020 01:20:00 PM","West","KING","K3",4918,25182,"Not_Specified","Female",2020-12-28 13:20:00,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0524-2204-15292",55407,"Level 1 - Use of Force","05/07/2020 08:11:00 PM","West","QUEEN","Q2",2185,16182,"Black_or_African_American","Female",2020-05-07 20:11:00,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0373-1132-22004",54664,"Level 2 - Use of Force","03/26/2020 11:37:00 AM","South","OCEAN","O2",1656,22888,"Black_or_African_American","Male",2020-03-26 11:37:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-1389-2326-23390",57807,"Level 2 - Use of Force","08/24/2020 11:43:00 PM","East","EDWARD","E2",2322,24271,"Not_Specified","Unknown",2020-08-24 23:43:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-0151-1509-21745",53946,"Level 1 - Use of Force","02/26/2020 03:00:00 PM","South","ROBERT","R2",1167,22629,"White","Male",2020-02-26 15:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-0059-2273-24452",52799,"Level 3 - OIS","01/22/2020 12:00:00 AM","West","DAVID","D1",2230,25332,"Black_or_African_American","Male",2020-01-22,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1860-1252-24210",60028,"Level 1 - Use of Force","12/20/2020 04:18:00 PM","East","EDWARD","E2",1796,25090,"White","Male",2020-12-20 16:18:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1691-1193-6759",59306,"Level 2 - Use of Force","09/26/2020 07:06:00 PM","East","EDWARD","E2",1779,6711,"Not_Specified","Unknown",2020-09-26 19:06:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-1336-2638-23199",57429,"Level 1 - Use of Force","08/06/2020 06:00:00 AM","North","BOY","B3",5064,24080,"White","Male",2020-08-06 06:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1476-1246-7599",58215,"Level 1 - Use of Force","09/13/2020 08:00:00 PM","East","CHARLIE","C3",1652,7548,"Black_or_African_American","Male",2020-09-13 20:00:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0957-2101-5643",56481,"Level 2 - Use of Force","05/30/2020 10:47:00 PM","West","MARY","M2",2137,5602,"Not_Specified","Male",2020-05-30 22:47:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0013-2012-21297",52517,"Level 1 - Use of Force","01/13/2020 06:15:00 AM","West","MARY","M3",2096,22182,"White","Male",2020-01-13 06:15:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0024-1307-19388",52239,"Level 1 - Use of Force","01/02/2020 05:45:00 PM","North","UNION","U2",1616,20274,"Hispanic_or_Latino","Female",2020-01-02 17:45:00,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1993-1045-7943",60192,"Level 2 - Use of Force","12/18/2020 08:00:00 AM","East","EDWARD","E2",1700,7884,"Not_Specified","Male",2020-12-18 08:00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0048-2346-10714",52649,"Level 1 - Use of Force","01/16/2020 10:55:00 PM","South","SAM","S2",2342,11618,"Not_Specified","Unknown",2020-01-16 22:55:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"2020UOF-0917-2737-22557",56014,"Level 1 - Use of Force","06/04/2020 11:38:00 AM","South","OCEAN","O1",5266,23439,"Not_Specified","Female",2020-06-04 11:38:00,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-0195-1983-21770",53990,"Level 1 - Use of Force","02/29/2020 01:38:00 AM","West","QUEEN","Q3",1881,22654,"Black_or_African_American","Male",2020-02-29 01:38:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0671-1371-22563",56052,"Level 2 - Use of Force","06/01/2020 09:10:00 PM","East","EDWARD","E2",1588,23445,"White","Male",2020-06-01 21:10:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1674-2769-23899",59165,"Level 1 - Use of Force","10/29/2020 05:45:00 PM","South","OCEAN","O1",5406,24779,"White","Male",2020-10-29 17:45:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-1171-1121-1023",57251,"Level 2 - Use of Force","07/25/2020 07:25:00 PM","South","ROBERT","R1",1801,1020,"Not_Specified","Unknown",2020-07-25 19:25:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"2020UOF-1092-2251-22417",56579,"Level 1 - Use of Force","05/13/2020 04:02:00 PM","North","UNION","U2",2220,23300,"White","Male",2020-05-13 16:02:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0168-1325-21710",53761,"Level 1 - Use of Force","02/23/2020 04:07:00 AM","West","QUEEN","Q1",1735,22594,"White","Male",2020-02-23 04:07:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1235-1978-23191",57414,"Level 2 - Use of Force","07/25/2020 05:40:00 PM","East","EDWARD","E2",1792,24072,"Not_Specified","Unknown",2020-07-25 17:40:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-1548-2228-23693",58520,"Level 2 - Use of Force","09/26/2020 07:05:00 PM","East","EDWARD","E2",2212,24573,"Not_Specified","Male",2020-09-26 19:05:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1426-1502-23529",58132,"Level 2 - Use of Force","09/07/2020 06:26:00 PM","South","OCEAN","O2",1165,24409,"Black_or_African_American","Male",2020-09-07 18:26:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-1768-2450-23779",58736,"Level 2 - Use of Force","10/08/2020 08:46:00 PM","North","BOY","B1",2446,24659,"White","Male",2020-10-08 20:46:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0324-157-20765",52608,"Level 2 - Use of Force","01/14/2020 09:24:00 PM","West","KING","K2",1550,21651,"Black_or_African_American","Male",2020-01-14 21:24:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0631-44-7943",55990,"Level 2 - Use of Force","06/01/2020 09:00:00 PM","East","EDWARD","E2",1554,7884,"Not_Specified","Male",2020-06-01 21:00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2021UOF-0174-2577-7414",61409,"Level 2 - Use of Force","11/01/2020 01:12:00 PM","West","KING","K2",4883,7364,"Black_or_African_American","Male",2020-11-01 13:12:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0192-2738-21709",53760,"Level 1 - Use of Force","02/23/2020 06:43:00 AM","West","KING","K3",5267,22593,"White","Male",2020-02-23 06:43:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1480-1360-20088",56549,"Level 2 - Use of Force","06/24/2020 01:09:00 PM","North","BOY","B3",1740,20974,"White","Male",2020-06-24 13:09:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1270-1247-737",57590,"Level 2 - Use of Force","07/25/2020 10:39:00 AM","East","EDWARD","E2",1793,735,"White","Male",2020-07-25 10:39:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0358-2015-21707",53755,"Level 1 - Use of Force","02/14/2020 02:06:00 AM","West","MARY","M2",2099,22591,"Black_or_African_American","Male",2020-02-14 02:06:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0132-2473-21483",53141,"Level 2 - Use of Force","02/03/2020 01:25:00 AM","North","JOHN","J2",2469,22368,"Not_Specified","Male",2020-02-03 01:25:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0116-2421-21347",52702,"Level 1 - Use of Force","01/19/2020 02:30:00 AM","West","KING","K1",2418,22232,"Black_or_African_American","Male",2020-01-19 02:30:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1663-1680-1023",59130,"Level 2 - Use of Force","05/30/2020 12:00:00 PM","West","MARY","M2",619,1020,"Not_Specified","Unknown",2020-05-30 12:00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2020UOF-1287-2777-22280",55309,"Level 1 - Use of Force","05/03/2020 08:34:00 PM","West","QUEEN","Q3",5439,23163,"Not_Specified","Male",2020-05-03 20:34:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0657-2442-11757",59447,"Level 2 - Use of Force","06/01/2020 09:15:00 PM","East","EDWARD","E2",2438,12658,"Not_Specified","Unknown",2020-06-01 21:15:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-0423-1295-22089",54813,"Level 1 - Use of Force","04/06/2020 04:45:00 PM","East","EDWARD","E3",1762,22972,"American_Indian_Alaska_Native","Male",2020-04-06 16:45:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1775-2291-24079",59595,"Level 1 - Use of Force","11/23/2020 03:20:00 PM","West","MARY","M2",2243,24959,"White","Male",2020-11-23 15:20:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1481-1167-23628",58282,"Level 1 - Use of Force","09/18/2020 08:30:00 AM","North","NORA","N3",1229,24508,"Not_Specified","Male",2020-09-18 08:30:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1056-1256-22757",56773,"Level 2 - Use of Force","06/07/2020 11:49:00 PM","West","MARY","M2",1747,23639,"Not_Specified","Unknown",2020-06-07 23:49:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2020UOF-0899-1975-5643",56380,"Level 2 - Use of Force","05/31/2020 02:00:00 PM","West","MARY","M2",1878,5602,"Not_Specified","Male",2020-05-31 14:00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1858-1162-24210",60032,"Level 2 - Use of Force","12/20/2020 04:15:00 PM","East","EDWARD","E2",1225,25090,"White","Male",2020-12-20 16:15:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0963-1218-11762",56500,"Level 2 - Use of Force","06/08/2020 12:10:00 AM","East","EDWARD","E2",1785,12663,"White","Male",2020-06-08 00:10:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1742-2274-23897",59142,"Level 1 - Use of Force","10/29/2020 05:40:00 PM","East","EDWARD","E3",2231,24777,"White","Female",2020-10-29 17:40:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0490-2823-22269",55294,"Level 1 - Use of Force","05/02/2020 10:10:00 PM","West","KING","K2",5548,23152,"White","Female",2020-05-02 22:10:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1345-2717-23413",57865,"Level 2 - Use of Force","06/08/2020 12:15:00 AM","East","EDWARD","E2",5239,24294,"Not_Specified","Male",2020-06-08 00:15:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0882-2685-22689",56120,"Level 2 - Use of Force","06/06/2020 07:29:00 PM","East","EDWARD","E2",5156,23571,"Not_Specified","Unknown",2020-06-06 19:29:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-1069-1134-22882",56754,"Level 2 - Use of Force","07/03/2020 01:36:00 AM","East","EDWARD","E2",1443,23764,"White","Male",2020-07-03 01:36:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1527-1147-2743",58437,"Level 2 - Use of Force","09/24/2020 10:35:00 PM","East","EDWARD","E2",1812,2723,"Not_Specified","Unknown",2020-09-24 22:35:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-0903-1071-22711",56378,"Level 2 - Use of Force","06/06/2020 07:30:00 PM","East","EDWARD","E2",1827,23593,"White","Male",2020-06-06 19:30:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0277-2686-21960",54589,"Level 1 - Use of Force","03/22/2020 01:05:00 AM","West","KING","K2",5158,22844,"Asian","Unknown",2020-03-22 01:05:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2020UOF-0239-780-21531",53332,"Level 2 - Use of Force","02/09/2020 05:00:00 AM","West","QUEEN","Q1",195,22415,"Black_or_African_American","Male",2020-02-09 05:00:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1400-2179-23500",58110,"Level 2 - Use of Force","09/07/2020 06:00:00 PM","West","KING","K3",2175,24380,"Not_Specified","Unknown",2020-09-07 18:00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2020UOF-1835-2769-16729",59101,"Level 2 - Use of Force","10/28/2020 12:02:00 PM","West","KING","K1",5406,17617,"White","Male",2020-10-28 12:02:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0728-1186-4226",56135,"Level 2 - Use of Force","06/06/2020 07:30:00 PM","East","EDWARD","E2",1776,4198,"Black_or_African_American","Male",2020-06-06 19:30:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1276-1546-1023",57649,"Level 2 - Use of Force","07/25/2020 04:26:00 PM","East","EDWARD","E2",856,1020,"Not_Specified","Unknown",2020-07-25 16:26:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-1972-2729-7148",59837,"Level 1 - Use of Force","12/09/2020 08:13:00 AM","North","UNION","U1",5257,7100,"Black_or_African_American","Male",2020-12-09 08:13:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1416-1160-23306",57647,"Level 1 - Use of Force","08/19/2020 04:08:00 AM","North","LINCOLN","L3",1223,24187,"Black_or_African_American","Male",2020-08-19 04:08:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1403-2461-22508",55847,"Level 2 - Use of Force","05/30/2020 10:10:00 PM","North","LINCOLN","L1",2457,23390,"White","Male",2020-05-30 22:10:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0043-321-20644",52470,"Level 1 - Use of Force","01/10/2020 09:15:00 AM","South","OCEAN","O1",553,21530,"White","Male",2020-01-10 09:15:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-0487-2812-20392",55160,"Level 1 - Use of Force","04/25/2020 06:07:00 PM","East","EDWARD","E3",5519,21278,"Black_or_African_American","Female",2020-04-25 18:07:00,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1334-2179-23407",57857,"Level 1 - Use of Force","08/26/2020 10:30:00 PM","East","CHARLIE","C1",2175,24288,"Not_Specified","Female",2020-08-26 22:30:00,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0054-1830-21421",52871,"Level 1 - Use of Force","01/24/2020 04:58:00 AM","West","MARY","M3",1081,22306,"Black_or_African_American","Male",2020-01-24 04:58:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0319-1248-22015",54690,"Level 1 - Use of Force","03/29/2020 11:50:00 PM","Southwest","WILLIAM","W3",1794,22899,"White","Female",2020-03-29 23:50:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2020UOF-0197-2002-21819",54205,"Level 1 - Use of Force","03/06/2020 03:15:00 AM","West","KING","K2",1889,22703,"Black_or_African_American","Male",2020-03-06 03:15:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1614-157-23749",58641,"Level 1 - Use of Force","10/05/2020 08:00:00 PM","West","KING","K3",1550,24629,"Black_or_African_American","Male",2020-10-05 20:00:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0691-2739-22462",55710,"Level 1 - Use of Force","05/21/2020 10:24:00 PM","West","DAVID","D1",5258,23344,"Hispanic_or_Latino","Female",2020-05-21 22:24:00,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0956-394-22759",56466,"Level 2 - Use of Force","05/30/2020 02:50:00 PM","West","MARY","M2",545,23641,"White","Female",2020-05-30 14:50:00,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0541-2635-22460",55704,"Level 1 - Use of Force","05/21/2020 11:07:00 PM","West","KING","K1",5061,23342,"Black_or_African_American","Male",2020-05-21 23:07:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1321-2340-22323",55437,"Level 2 - Use of Force","05/06/2020 04:56:00 PM","West","QUEEN","Q1",2334,23206,"White","Male",2020-05-06 16:56:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0333-1278-22004",54828,"Level 2 - Use of Force","03/26/2020 11:37:00 AM","South","OCEAN","O2",1608,22888,"Black_or_African_American","Male",2020-03-26 11:37:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-1583-1596-23727",58589,"Level 2 - Use of Force","09/26/2020 07:04:00 PM","East","EDWARD","E2",583,24607,"White","Unknown",2020-09-26 19:04:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-0948-2282-22584",56391,"Level 1 - Use of Force","06/07/2020 07:30:00 PM","North","BOY","B3",2239,23466,"Black_or_African_American","Female",2020-06-07 19:30:00,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1570-1274-22827",56636,"Level 2 - Use of Force","06/28/2020 11:28:00 PM","West","DAVID","D1",1604,23709,"White","Male",2020-06-28 23:28:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1889-498-22858",56709,"Level 1 - Use of Force","07/02/2020 09:23:00 AM","West","MARY","M2",1070,23740,"Black_or_African_American","Male",2020-07-02 09:23:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1076-2753-22896",56781,"Level 1 - Use of Force","07/02/2020 03:57:00 AM","East","EDWARD","E2",5306,23778,"Not_Specified","Male",2020-07-02 03:57:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1175-1202-23139",57300,"Level 2 - Use of Force","07/25/2020 04:45:00 PM","East","EDWARD","E2",1635,24020,"White","Female",2020-07-25 16:45:00,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1560-1078-23660",58550,"Level 1 - Use of Force","09/24/2020 12:05:00 AM","East","EDWARD","E2",1235,24540,"White","Male",2020-09-24 00:05:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0712-1124-1609",56140,"Level 2 - Use of Force","06/01/2020 09:10:00 PM","East","EDWARD","E2",1804,1604,"Not_Specified","Unknown",2020-06-01 21:10:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-0886-627-7414",56348,"Level 2 - Use of Force","06/08/2020 02:31:00 AM","East","EDWARD","E2",913,7364,"Black_or_African_American","Male",2020-06-08 02:31:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1080-2013-22878",56747,"Level 1 - Use of Force","07/02/2020 03:36:00 AM","East","EDWARD","E2",2097,23760,"White","Transgender_Female",2020-07-02 03:36:00,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"2020UOF-1197-1339-23134",57295,"Level 2 - Use of Force","07/25/2020 04:00:00 PM","East","EDWARD","E2",1577,24015,"Not_Specified","Unknown",2020-07-25 16:00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-1694-2534-23880",59063,"Level 1 - Use of Force","10/27/2020 12:45:00 AM","Southwest","FRANK","F2",4773,24760,"Black_or_African_American","Female",2020-10-27 00:45:00,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2020UOF-0284-1169-21881",54545,"Level 1 - Use of Force","03/13/2020 08:40:00 PM","North","UNION","U2",1231,22765,"Not_Specified","Male",2020-03-13 20:40:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1263-1123-22981",56932,"Level 1 - Use of Force","07/15/2020 03:00:00 AM","South","ROBERT","R2",1803,23862,"White","Male",2020-07-15 03:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-1422-2811-7148",57722,"Level 1 - Use of Force","08/23/2020 06:30:00 AM","North","LINCOLN","L1",5518,7100,"Black_or_African_American","Male",2020-08-23 06:30:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0264-2738-21739",53880,"Level 1 - Use of Force","02/26/2020 09:26:00 AM","West","KING","K3",5267,22623,"American_Indian_Alaska_Native","Female",2020-02-26 09:26:00,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1152-2186-23072",57134,"Level 2 - Use of Force","07/25/2020 07:30:00 PM","East","EDWARD","E2",2179,23953,"White","Female",2020-07-25 19:30:00,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1200-2422-5643",57327,"Level 2 - Use of Force","07/25/2020 04:40:00 PM","East","EDWARD","E2",2419,5602,"Not_Specified","Male",2020-07-25 16:40:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
